s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps3
18,89648.0431167085,43198.1300604253,2.1776306781,0.0307344002,9.6940000000,0.0000000000
17,89647.1337200119,43197.3909141307,2.1835681411,0.0629192380,9.6940000000,0.0000000000
16,89646.1251335445,43196.7816171978,2.0301127901,0.1551729823,9.6940000000,0.0000000000
15,89645.0312483574,43196.3510364165,1.8195979214,0.1681910503,9.6940000000,0.0000000000
14,89643.8631245821,43196.2069181483,1.6375762258,0.1609880027,9.6940000000,0.0000000000
13,89642.6925656596,43196.1946268473,1.4422569912,0.1368312278,9.6940000000,0.0000000000
12,89641.5553471614,43196.5052029265,1.3191734447,0.0490881309,9.6940000000,0.0000000000
11,89640.4101418146,43196.7813725866,1.3265741771,-0.0072656429,9.6940000000,0.0000000000
10,89639.2683993776,43197.0751019814,1.3362977422,-0.0175382468,9.6940000000,0.0000000000
9,89638.1171586277,43197.3291516154,1.3679206963,-0.0031188120,9.6940000000,0.0000000000
8,89636.9589978979,43197.5501587615,1.3436511405,0.0193305472,9.6940000000,0.0000000000
7,89635.8216787756,43197.8597151525,1.3223779705,-0.0136613198,9.6940000000,0.0000000000
6,89634.6753454227,43198.1294251018,1.3758368682,0.0022500878,9.6940000000,0.0000000000
5,89633.5125072169,43198.3157019109,1.3170817986,0.0715420904,9.6940000000,0.0000000000
4,89632.4053585773,43198.7180381602,1.2080663859,0.0982581330,9.6940000000,0.0000000000
3,89631.3092005416,43199.1519069894,1.0855217692,0.1311889535,9.6940000000,0.0000000000
2,89630.3363295995,43199.8091064892,0.9012044865,0.1328763554,9.6940000000,0.0000000000
1,89629.4694264856,43200.6082538107,0.7737372434,0.0764737401,9.6940000000,0.0000000000
0,89628.6925139564,43201.4917130335,0.7213156431,0.0445581956,9.6940000000,0.0000000000
