s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
114.43880256588946,89637.7306725118,43159.01608857365,2.1745456997616803,23.69097151977653,8.33333,0.0
115.0394180478161,89637.38145622633,43159.50474688279,2.182519135585336,23.64717012450149,8.33333,0.0
115.63972075251309,89637.02986423658,43159.991312818725,2.184674626380482,23.635607006043035,8.33333,0.0
116.23974660156534,89636.67906659165,43160.478110550685,2.181520939212153,23.650744504713348,8.33333,0.0
116.83955247878276,89636.33223324061,43160.96747106907,2.1744837117962303,23.681298627524,8.33333,0.0
117.43928808076932,89635.99253413263,43161.46172536427,2.1660755533180467,23.71476010129741,8.33333,0.0
118.03924269284342,89635.66253093214,43161.96276770202,2.159547514468287,23.74251560308482,8.33333,0.0
118.63946981909432,89635.33897818015,43162.46832305979,2.157868645778143,23.760450014885766,8.33333,0.0
119.2396426981556,89635.0154081297,43162.97380293793,2.162449610208275,23.7635235630407,8.33333,0.0
119.83943508079241,89634.68531863242,43163.47459413799,2.1723799023066634,23.74323717546736,8.33333,0.0
120.43885976594568,89634.34297738169,43163.96664334409,2.184728474712425,23.695485557555102,8.33333,0.0
121.03838393380093,89633.98941993882,43164.45081930635,2.195806884803174,23.63014534805006,8.33333,0.0
121.63830016110104,89633.62919537237,43164.93054604263,2.202693611511425,23.568392244803068,8.33333,0.0
122.23867211297878,89633.26688265786,43165.409269321266,2.204232533238341,23.529676609431466,8.33333,0.0
122.83949830634877,89632.90706077093,43165.890434910565,2.201149381416949,23.522669549342353,8.33333,0.0
123.44077289684884,89632.55333837238,43166.37665666856,2.1954247482798293,23.546876644909013,8.33333,0.0
124.04214637121919,89632.2052055341,43166.867017334385,2.189324538786546,23.5985616022421,8.33333,0.0
124.64309228334982,89631.86105976465,43167.35966292573,2.184526206902365,23.67244560202375,8.33333,0.0
125.24302993008197,89631.51929856463,43167.85273945339,2.1816225817523924,23.757790746845522,8.33333,0.0
125.84135250725858,89631.17831943462,43168.344392928164,2.1800507440509445,23.83394582296631,8.33333,0.0
126.43750384095742,89630.83658169299,43168.83287192322,2.1783863055599157,23.871054546751182,8.33333,0.0
127.03218428505438,89630.49412722875,43169.31905066661,2.174965909893296,23.837941472141996,8.33333,0.0
127.62739891909075,89630.15267532741,43169.80658636749,2.168777994225998,23.715502635724338,8.33333,0.0
128.22524569533857,89629.81402607747,43170.299270295975,2.160467588685914,23.513720840224867,8.33333,0.0
128.82791735765085,89629.47997956749,43170.80089372219,2.1531621817273465,23.28940733729168,8.33333,0.0
129.43776210755357,89629.15233588597,43171.315247916245,2.1526659651389415,23.151759653513547,8.33333,0.0
130.0560608854536,89628.83133543126,43171.84369099438,2.1666560946456563,23.230884060944486,8.33333,0.0
130.67567837614362,89628.50700241362,43172.371643576,2.2029850767585626,23.591318280637225,8.33333,0.0
131.28666537873394,89628.16524907803,43172.878111516686,2.2673788969059756,24.101819630268714,8.33333,0.0
131.88215016000467,89627.79197641498,43173.34208311469,2.360449836286138,24.339614435577925,8.33333,0.0
132.46166782815348,89627.3730854149,43173.74254666827,2.4745835470138178,23.736027406502814,8.33333,0.0
133.0351537423562,89626.8971111655,43174.06244447647,2.593814454497414,22.075096811406564,8.33333,0.0
133.61790792259885,89626.36984245772,43174.31061809389,2.6995937318200283,19.821231035521286,8.33333,0.0
134.2166298056651,89625.80401261307,43174.50633339775,2.778561275878881,17.731430050095273,8.33333,0.0
134.8301925594134,89625.2123739603,43174.66888479682,2.8254317803312925,16.307471024456188,8.33333,0.0
135.4528983576037,89624.60767882816,43174.8175666998,2.840812713692663,15.693160752370181,8.33333,0.0
136.07721641976144,89624.00267954543,43174.97167351545,2.8281353033532084,15.826468704954992,8.33333,0.0
136.69655253791288,89623.4093036598,43175.14910599727,2.791769497773126,16.561168947033263,8.33333,0.0
137.30881075066742,89622.8339167793,43175.35836673613,2.736053949957361,17.715062977952016,8.33333,0.0
137.91424216194233,89622.28058616308,43175.60407473947,2.6647703455531295,19.08805151344,8.33333,0.0
138.51439832811764,89621.75337180115,43175.89083673204,2.5810766306377544,20.47860318561896,8.33333,0.0
139.11235463595565,89621.25633368365,43176.223259438586,2.487822436873073,21.712614763869734,8.33333,0.0
139.71288550422898,89620.79353180242,43176.605949577584,2.387721544860338,22.68505554875475,8.33333,0.0
140.32058388837075,89620.36963471494,43177.04139025702,2.28297099543037,23.383550405202012,8.33333,0.0
140.93354908473694,89619.99164131033,43177.52393281269,2.1746573794711903,23.857031320409114,8.33333,0.0
141.5482503081287,89619.6671081782,43178.04598246568,2.0626956352391956,24.14247007852766,8.33333,0.0
142.16169524479633,89619.4035919081,43178.599944437046,1.9466158343967028,24.206196408304134,8.33333,0.0
142.771949204313,89619.20864908959,43179.17822394785,1.826800816373325,23.946902150553694,8.33333,0.0
143.37869900343628,89619.0898318615,43179.77322628822,1.705332186781241,23.26739321616941,8.33333,0.0
143.9841136886315,89619.05124749422,43180.3774101904,1.5856880983587969,22.16481503224599,8.33333,0.0
144.5911644543523,89619.0874025699,43180.983383327315,1.4713782361017225,20.752846699136008,8.33333,0.0
145.20045703719484,89619.19114431845,43181.58377911437,1.364619709069988,19.190765899059468,8.33333,0.0
145.81041877661383,89619.35531996975,43182.17123096693,1.26609224536688,17.595962958313347,8.33333,0.0
146.41782041063277,89619.57277675372,43182.73837230039,1.1757011133201503,16.01691656946791,8.33333,0.0
147.01947848690892,89619.83659043528,43183.27910770904,1.093467614325678,14.466043288909887,8.33333,0.0
147.6180824475564,89620.14111691364,43183.79446227211,1.0197771871827686,12.963280617014824,8.33333,0.0
148.21737103710376,89620.48115755603,43184.28793889272,0.9548285691515582,11.547545986404506,8.33333,0.0
148.81977283423285,89620.85151418057,43184.7630429822,0.897692074158343,10.25082551551429,8.33333,0.0
149.42658259765258,89621.24698860537,43185.22327995193,0.8456044712721646,9.062701723701027,8.33333,0.0
150.03811227361643,89621.66245504109,43185.67200724704,0.7940059589911578,7.913069032155064,8.33333,0.0
150.6516776052099,89622.09584897605,43186.1063252334,0.7375049456828007,6.67989407894623,8.33333,0.0
151.2619974704286,89622.54923172193,43186.51490132621,0.6716091424292616,5.2209348610611395,8.33333,0.0
151.86522622006575,89623.02495585401,43186.88580761431,0.5948648933065231,3.440564968309496,8.33333,0.0
152.4599172885241,89623.52537394756,43187.20711618648,0.5107718046056059,1.3933492594182229,8.33333,0.0
153.04791269208084,89624.05280390261,43187.46703201347,0.4281039502933192,-0.6546527714943414,8.33333,0.0
153.6361021799806,89624.60650531757,43187.665480033735,0.35815603410802527,-2.3358077832248383,8.33333,0.0
154.23118342155,89625.18032863774,43187.82311404433,0.30962677426277024,-3.4120753982698013,8.33333,0.0
154.83478935623498,89625.76757098403,43187.96270828173,0.2842362083736972,-3.9002640785205407,8.33333,0.0
155.44603191501434,89626.36152947738,43188.10703698241,0.2753411772423956,-4.03099131340112,8.33333,0.0
156.0642437461125,89626.95559078535,43188.27814230225,0.2696300988018202,-4.158012816561849,8.33333,0.0
156.6864090387166,89627.54606278364,43188.474184314466,0.2509405272646553,-4.681279529641632,8.33333,0.0
157.30326143929054,89628.1327526508,43188.664714847124,0.20466200214543617,-5.983402217973473,8.33333,0.0
157.90589788423244,89628.71567391386,43188.81759874373,0.1215594887305258,-8.33153782411888,8.33333,0.0
158.4909956801753,89629.29484009996,43188.900700847764,0.0011823724845131688,-11.640526106560419,8.33333,0.0
159.0666830339443,89629.8702268636,43188.882099731665,-0.14604140108206862,-15.230767838530433,8.33333,0.0
159.65111133743594,89630.43879668592,43188.74687843503,-0.3019850671329098,-18.14342644769632,8.33333,0.0
160.2535351628307,89630.99235701218,43188.509211797485,-0.44973804179262167,-19.93525842450161,8.33333,0.0
160.87412211624033,89631.52220992898,43188.18612658691,-0.5802523389181261,-20.86892321699458,8.33333,0.0
161.50713741043978,89632.01965752301,43187.79464957112,-0.6913483691477178,-21.414624058591386,8.33333,0.0
162.14302989892118,89632.47600188082,43187.35180751801,-0.7828979068053962,-21.876792757644278,8.33333,0.0
162.77027341024402,89632.88302465371,43186.87455822797,-0.8532937380673343,-22.361223007325798,8.33333,0.0
163.38509591618907,89633.24554533177,43186.377984495484,-0.8988972286673516,-22.870452414317935,8.33333,0.0
163.990497309397,89633.58264508113,43185.875118105796,-0.9158866043429827,-23.36487190047329,8.33333,0.0
164.58726190563473,89633.9141300179,43185.378886587234,-0.9031251950477485,-23.749778122844827,8.33333,0.0
165.1760789503579,89634.25980625811,43184.90221746812,-0.864699110474895,-23.860815204226917,8.33333,0.0
165.76041360357524,89634.6394744725,43184.45803390929,-0.8107413463004784,-23.5564894615249,8.33333,0.0
166.34803011087058,89635.06541221203,43184.053225063435,-0.7550438143945308,-22.88014042514566,8.33333,0.0
166.94407297772577,89635.52744724191,43183.676673964255,-0.7097836762557665,-22.076460187092426,8.33333,0.0
167.54875826446414,89636.01123815536,43183.31391971127,-0.6806473958607648,-21.408093676558494,8.33333,0.0
168.15978657926814,89636.50244354563,43182.95050140399,-0.6653143474307887,-20.99576467213261,8.33333,0.0
168.77439610007755,89636.98750309873,43182.573059894596,-0.6552925443421127,-20.81738795396062,8.33333,0.0
169.3894933900809,89637.46475705526,43182.18502209084,-0.6394917672933342,-20.781372898401795,8.33333,0.0
170.00072927767692,89637.94181694915,43181.802892311935,-0.6078575507968005,-20.757741410774894,8.33333,0.0
170.60413950672663,89638.4265392589,43181.44352037792,-0.5539794416956116,-20.550920272436976,8.33333,0.0
171.197848568437,89638.92678046285,43181.12375610876,-0.476634439456699,-19.89597889168787,8.33333,0.0
171.78394137846843,89639.45039703947,43180.86044932447,-0.3804510444509891,-18.573409343738557,8.33333,0.0
172.3700046667768,89640.00424540821,43180.668819049344,-0.27485849132349927,-16.60393321395709,8.33333,0.0
172.96374253484325,89640.58568429103,43180.54859641617,-0.17061977799795228,-14.29594318537485,8.33333,0.0
173.5676396046965,89641.18682406959,43180.49095409138,-0.07573618509655719,-12.03920212114688,8.33333,0.0
174.18054829927303,89641.79971984499,43180.48697459546,0.006435237321212776,-10.077353539894444,8.33333,0.0
174.79860106596735,89642.41642671832,43180.52774044883,0.07641962652780145,-8.460282842403592,8.33333,0.0
175.41594422325898,89643.02899993969,43180.60433432793,0.13683886144304122,-7.117521743683633,8.33333,0.0
176.0271332452878,89643.631074539,43180.70949229256,0.1908646502814353,-5.939696262011029,8.33333,0.0
176.63243407566733,89644.22176426131,43180.84168437707,0.24121684060735962,-4.830306684511636,8.33333,0.0
177.23343651013636,89644.8013697348,43181.000622797,0.28967974958438325,-3.730035492465489,8.33333,0.0
177.83170930498252,89645.37019158762,43181.186019767905,0.33707174591215416,-2.619405741284673,8.33333,0.0
178.42878818622057,89645.9285304479,43181.39758750533,0.38350204541238614,-1.5072610587125785,8.33333,0.0
179.02616381590857,89646.47668655422,43181.635037554915,0.4286881017392708,-0.41526396176717767,8.33333,0.0
179.62493324388237,89647.01475526781,43181.89772917513,0.47216438004673417,0.6332828841768743,8.33333,0.0
180.22518175800903,89647.54229147657,43182.18409227883,0.513279517748839,1.6158970187240742,8.33333,0.0
